id_variable,descripcion,categoria,tipo_serie,periodicidad,unidad_expresion,moneda,primer_fecha_informada,ultima_fecha_informada,ultimo_valor_informado
318,Otros depósitos de empresas y otros entes públicos intergubernamentales,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,2000-01-31,2026-05-31,296.0
319,Utilización de fondos unificados de la Ciudad Autónoma de Buenos Aires,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,0.0
320,Total de préstamos a la Ciudad Autónoma de Buenos Aires,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,34.0
321,Total de depósitos de la Ciudad Autónoma de Buenos Aires,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,1015561.0
322,Utilización de fondos unificados de la provincia de Buenos Aires,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,1290386.0
323,Total de préstamos a la provincia de Buenos Aires,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,28.0
324,Total de depósitos de la provincia de Buenos Aires,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,3045618.0
325,Utilización de fondos unificados de la provincia de Catamarca,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,99957.0
326,Total de préstamos a la provincia de Catamarca,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,49611.0
327,Total de depósitos de la provincia de Catamarca,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,262648.0
328,Utilización de fondos unificados de la provincia de Córdoba,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,1322367.0
329,Total de préstamos a la provincia de Córdoba,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,35.0
330,Total de depósitos de la provincia de Córdoba,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,2789847.0
331,Utilización de fondos unificados de la provincia de Corrientes,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,10000.0
332,Total de préstamos a la provincia de Corrientes,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,5.0
333,Total de depósitos de la provincia de Corrientes,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,230136.0
334,Utilización de fondos unificados de la provincia de Chaco,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,104617.0
335,Total de préstamos a la provincia de Chaco,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,33537.0
336,Total de depósitos de la provincia de Chaco,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,215459.0
337,Utilización de fondos unificados de la provincia de Chubut,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,137294.0
338,Total de préstamos a la provincia de Chubut,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,86.0
339,Total de depósitos de la provincia de Chubut,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,432944.0
340,Utilización de fondos unificados de la provincia de Entre Ríos,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,197350.0
341,Total de préstamos a la provincia de Entre Ríos,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,47401.0
342,Total de depósitos de la provincia de Entre Ríos,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,559264.0
343,Utilización de fondos unificados de la provincia de Formosa,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,0.0
344,Total de préstamos a la provincia de Formosa,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,10.0
345,Total de depósitos de la provincia de Formosa,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,178129.0
346,Utilización de fondos unificados de la provincia de Jujuy,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,52218.0
347,Total de préstamos a la provincia de Jujuy,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,23.0
348,Total de depósitos de la provincia de Jujuy,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,166558.0
349,Utilización de fondos unificados de la provincia de La Pampa,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,0.0
350,Total de préstamos a la provincia de La Pampa,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,3.0
351,Total de depósitos de la provincia de La Pampa,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,225828.0
352,Utilización de fondos unificados de la provincia de La Rioja,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,0.0
353,Total de préstamos a la provincia de La Rioja,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,85.0
354,Total de depósitos de la provincia de La Rioja,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,146380.0
355,Utilización de fondos unificados de la provincia de Mendoza,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,226899.0
356,Total de préstamos a la provincia de Mendoza,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,113380.0
357,Total de depósitos de la provincia de Mendoza,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,398260.0
358,Utilización de fondos unificados de la provincia de Misiones,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,63737.0
359,Total de préstamos a la provincia de Misiones,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,34414.0
360,Total de depósitos de la provincia de Misiones,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,113016.0
361,Utilización de fondos unificados de la provincia de Neuquén,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,180000.0
362,Total de préstamos a la provincia de Neuquén,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,69441.0
363,Total de depósitos de la provincia de Neuquén,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,572628.0
364,Utilización de fondos unificados de la provincia de Rio Negro,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,278702.0
365,Total de préstamos a la provincia de Rio Negro,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,27472.0
366,Total de depósitos de la provincia de Rio Negro,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,249234.0
367,Utilización de fondos unificados de la provincia de Salta,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,85442.0
368,Total de préstamos a la provincia de Salta,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,96663.0
369,Total de depósitos de la provincia de Salta,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,244398.0
370,Utilización de fondos unificados de la provincia de San Juan,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,32132.0
371,Total de préstamos a la provincia de San Juan,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,41.0
372,Total de depósitos de la provincia de San Juan,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,488569.0
373,Utilización de fondos unificados de la provincia de San Luis,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,1262586.0
374,Total de préstamos a la provincia de San Luis,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,0.0
375,Total de depósitos de la provincia de San Luis,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,1507797.0
376,Utilización de fondos unificados de la provincia de Santa Cruz,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,70800.0
377,Total de préstamos a la provincia de Santa Cruz,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,0.0
378,Total de depósitos de la provincia de Santa Cruz,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,296744.0
379,Utilización de fondos unificados de la provincia de Santa Fe,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,1583590.0
380,Total de préstamos a la provincia de Santa Fe,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,9385.0
381,Total de depósitos de la provincia de Santa Fe,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,2625627.0
382,Utilización de fondos unificados de la provincia de Santiago del Estero,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,0.0
383,Total de préstamos a la provincia de Santiago del Estero,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,0.0
384,Total de depósitos de la provincia de Santiago del Estero,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,604906.0
385,Utilización de fondos unificados de la provincia de Tierra del Fuego,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,78050.0
386,Total de préstamos a la provincia de Tierra del Fuego,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,0.0
387,Total de depósitos de la provincia de Tierra del Fuego,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,129542.0
388,Utilización de fondos unificados de la provincia de Tucumán,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,248315.0
389,Total de préstamos a la provincia de Tucumán,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,135219.0
390,Total de depósitos de la provincia de Tucumán,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,609733.0
391,Depósitos en cuentas corrientes de la Ciudad Autónoma de Buenos Aires,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,489986.0
392,Depósitos en caja de ahorros de la Ciudad Autónoma de Buenos Aires,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,2875.0
393,Depósitos a plazo fijo de la Ciudad Autónoma de Buenos Aires,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,510105.0
394,Depósitos en cuentas corrientes de la provincia de Buenos Aires,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,1378060.0
395,Depósitos en caja de ahorros de la provincia de Buenos Aires,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,125.0
396,Depósitos a plazo fijo de la provincia de Buenos Aires,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,521155.0
397,Depósitos en cuentas corrientes de la provincia de Catamarca,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,108824.0
398,Depósitos en caja de ahorros de la provincia de Catamarca,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,1000.0
399,Depósitos a plazo fijo de la provincia de Catamarca,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,140725.0
400,Depósitos en cuentas corrientes de la provincia de Córdoba,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,1373341.0
401,Depósitos en caja de ahorros de la provincia de Córdoba,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,11.0
402,Depósitos a plazo fijo de la provincia de Córdoba,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,1123203.0
403,Depósitos en cuentas corrientes de la provincia de Corrientes,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,199756.0
404,Depósitos en caja de ahorros de la provincia de Corrientes,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,24.0
405,Depósitos a plazo fijo de la provincia de Corrientes,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,15519.0
406,Depósitos en cuentas corrientes de la provincia de Chaco,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,134192.0
407,Depósitos en caja de ahorros de la provincia de Chaco,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,1724.0
408,Depósitos a plazo fijo de la provincia de Chaco,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,56465.0
409,Depósitos en cuentas corrientes de la provincia de Chubut,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,160912.0
410,Depósitos en caja de ahorros de la provincia de Chubut,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,1157.0
411,Depósitos a plazo fijo de la provincia de Chubut,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,31551.0
412,Depósitos en cuentas corrientes de la provincia de Entre Ríos,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,216270.0
413,Depósitos en caja de ahorros de la provincia de Entre Ríos,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,3225.0
414,Depósitos a plazo fijo de la provincia de Entre Ríos,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,11519.0
415,Depósitos en cuentas corrientes de la provincia de Formosa,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,170023.0
416,Depósitos en caja de ahorros de la provincia de Formosa,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,7.0
417,Depósitos a plazo fijo de la provincia de Formosa,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,8094.0
418,Depósitos en cuentas corrientes de la provincia de Jujuy,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,45058.0
419,Depósitos en caja de ahorros de la provincia de Jujuy,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,85.0
420,Depósitos a plazo fijo de la provincia de Jujuy,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,56704.0
421,Depósitos en cuentas corrientes de la provincia de La Pampa,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,24795.0
422,Depósitos en caja de ahorros de la provincia de La Pampa,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,437.0
423,Depósitos a plazo fijo de la provincia de La Pampa,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,101952.0
424,Depósitos en cuentas corrientes de la provincia de La Rioja,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,143415.0
425,Depósitos en caja de ahorros de la provincia de La Rioja,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,2450.0
426,Depósitos a plazo fijo de la provincia de La Rioja,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,515.0
427,Depósitos en cuentas corrientes de la provincia de Mendoza,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,254617.0
428,Depósitos en caja de ahorros de la provincia de Mendoza,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,13728.0
429,Depósitos a plazo fijo de la provincia de Mendoza,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,129884.0
430,Depósitos en cuentas corrientes de la provincia de Misiones,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,53168.0
431,Depósitos en caja de ahorros de la provincia de Misiones,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,1461.0
432,Depósitos a plazo fijo de la provincia de Misiones,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,38501.0
433,Depósitos en cuentas corrientes de la provincia de Neuquén,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,359120.0
434,Depósitos en caja de ahorros de la provincia de Neuquén,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,436.0
435,Depósitos a plazo fijo de la provincia de Neuquén,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,187504.0
436,Depósitos en cuentas corrientes de la provincia de Rio Negro,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,245066.0
437,Depósitos en caja de ahorros de la provincia de Rio Negro,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,1.0
438,Depósitos a plazo fijo de la provincia de Rio Negro,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,1743.0
439,Depósitos en cuentas corrientes de la provincia de Salta,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,87915.0
440,Depósitos en caja de ahorros de la provincia de Salta,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,5274.0
441,Depósitos a plazo fijo de la provincia de Salta,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,131900.0
442,Depósitos en cuentas corrientes de la provincia de San Juan,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,135890.0
443,Depósitos en caja de ahorros de la provincia de San Juan,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,9935.0
444,Depósitos a plazo fijo de la provincia de San Juan,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,37759.0
445,Depósitos en cuentas corrientes de la provincia de San Luis,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,1284847.0
446,Depósitos en caja de ahorros de la provincia de San Luis,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,0.0
447,Depósitos a plazo fijo de la provincia de San Luis,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,42536.0
448,Depósitos en cuentas corrientes de la provincia de Santa Cruz,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,76696.0
449,Depósitos en caja de ahorros de la provincia de Santa Cruz,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,4836.0
450,Depósitos a plazo fijo de la provincia de Santa Cruz,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,94232.0
451,Depósitos en cuentas corrientes de la provincia de Santa Fe,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,1643680.0
452,Depósitos en caja de ahorros de la provincia de Santa Fe,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,8077.0
453,Depósitos a plazo fijo de la provincia de Santa Fe,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,250282.0
454,Depósitos en cuentas corrientes de la provincia de Santiago del Estero,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,92691.0
455,Depósitos en caja de ahorros de la provincia de Santiago del Estero,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,49900.0
456,Depósitos a plazo fijo de la provincia de Santiago del Estero,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,447823.0
457,Depósitos en cuentas corrientes de la provincia de Tierra del Fuego,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,128277.0
458,Depósitos en caja de ahorros de la provincia de Tierra del Fuego,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,16.0
459,Depósitos a plazo fijo de la provincia de Tierra del Fuego,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,66.0
460,Depósitos en cuentas corrientes de la provincia de Tucumán,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,179376.0
461,Depósitos en caja de ahorros de la provincia de Tucumán,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,356211.0
462,Depósitos a plazo fijo de la provincia de Tucumán,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ML,1999-12-31,2026-05-31,40275.0
463,Total de préstamos a la Ciudad Autónoma de Buenos Aires,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,0.0
464,Total de depósitos de la Ciudad Autónoma de Buenos Aires,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,522420.0
465,Total de préstamos a la provincia de Buenos Aires,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,31.0
466,Total de depósitos de la provincia de Buenos Aires,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,343619.0
467,Total de préstamos a la provincia de Catamarca,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,0.0
468,Total de depósitos de la provincia de Catamarca,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,341.0
469,Total de préstamos a la provincia de Córdoba,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,13.0
470,Total de depósitos de la provincia de Córdoba,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,33054.0
471,Total de préstamos a la provincia de Corrientes,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,0.0
472,Total de depósitos de la provincia de Corrientes,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,6318.0
473,Total de préstamos a la provincia de Chaco,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,16663.0
474,Total de depósitos de la provincia de Chaco,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,13872.0
475,Total de préstamos a la provincia de Chubut,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,23.0
476,Total de depósitos de la provincia de Chubut,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,21521.0
477,Total de préstamos a la provincia de Entre Ríos,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,0.0
478,Total de depósitos de la provincia de Entre Ríos,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,17046.0
479,Total de préstamos a la provincia de Formosa,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,0.0
480,Total de depósitos de la provincia de Formosa,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,12687.0
481,Total de préstamos a la provincia de Jujuy,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,0.0
482,Total de depósitos de la provincia de Jujuy,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,39615.0
483,Total de préstamos a la provincia de La Pampa,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,0.0
484,Total de depósitos de la provincia de La Pampa,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,27193.0
485,Total de préstamos a la provincia de La Rioja,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,3.0
486,Total de depósitos de la provincia de La Rioja,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,179.0
487,Total de préstamos a la provincia de Mendoza,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,3.0
488,Total de depósitos de la provincia de Mendoza,Depósitos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,78033.0
489,Total de préstamos a la provincia de Misiones,Préstamos por tipo de titular,Saldos a fin de mes,M,En miles de ARS,ME,1999-12-31,2026-05-31,1.0
